,State,County,2022_Median_AQI,2021_Median_AQI,2020_Median_AQI,2019_Median_AQI,2018_Median_AQI,2017_Median_AQI,2016_Median_AQI,2015_Median_AQI,2014_Median_AQI,2013_Median_AQI,2012_Median_AQI,2011_Median_AQI,2010_Median_AQI,2009_Median_AQI,2008_Median_AQI,2007_Median_AQI,2006_Median_AQI,2005_Median_AQI,2004_Median_AQI,2003_Median_AQI,2002_Median_AQI,2001_Median_AQI,2000_Median_AQI,1999_Median_AQI,1998_Median_AQI,1997_Median_AQI,1996_Median_AQI,1995_Median_AQI,1994_Median_AQI,1993_Median_AQI,1992_Median_AQI,1991_Median_AQI,1990_Median_AQI,1989_Median_AQI,1988_Median_AQI,1987_Median_AQI,1986_Median_AQI,1985_Median_AQI,1984_Median_AQI,1983_Median_AQI,1982_Median_AQI,1981_Median_AQI,1980_Median_AQI
945,Texas,Dallas,46.0,42.0,42.0,45.0,44.0,44.0,43.0,44.0,47.0,52.0,52.0,51.0,48.0,48.0,49.0,49.0,51.0,55.0,52.0,58,55.0,56.0,58.0,54.0,44.0,43.0,44.0,45.0,43.0,39.0,46.0,43.0,44.0,47.0,54.0,47.0,48.0,49.0,51.0,47.0,47.0,54.0,47.0
946,Texas,Denton,46.0,43.0,40.0,43.0,40.0,43.0,40.0,43.0,42.0,45.0,44.0,49.0,44.0,45.0,45.0,44.0,47.0,47.0,37.0,40,38.0,39.0,35.0,44.0,44.0,42.0,44.0,44.0,44.0,36.0,33.0,17.0,38.0,43.0,48.0,44.0,42.0,43.0,42.0,44.0,38.0,39.0,
947,Texas,Ector,31.0,26.0,27.0,28.0,30.0,26.0,27.0,30.0,33.0,30.0,37.0,38.0,31.0,31.0,33.0,31.0,34.0,31.0,30.0,30,30.0,28.0,31.0,33.0,,,20.0,15.0,,,,19.0,17.0,20.0,21.0,19.0,37.0,25.0,37.0,38.0,38.0,38.0,42.0
948,Texas,El Paso,56.0,54.0,55.0,53.0,55.0,51.0,49.0,50.0,50.0,53.0,58.0,60.0,54.0,54.0,61.0,62.0,67.0,62.0,54.0,59,64.0,59.0,61.0,56.0,64.0,57.0,58.0,59.0,58.0,51.0,57.0,53.0,57.0,67.0,61.0,63.0,63.0,64.0,58.0,52.0,56.0,57.0,57.0
949,Texas,Ellis,40.0,39.0,39.0,40.0,38.0,43.0,40.0,40.0,43.0,44.0,44.0,45.0,43.0,44.0,47.0,44.0,47.0,49.0,37.0,40,38.0,37.0,42.0,43.0,43.0,39.0,46.0,21.0,23.0,19.0,23.0,44.0,,,,,,,,,,,
950,Texas,Galveston,43.0,39.0,40.0,39.0,33.0,38.0,42.0,39.0,39.0,38.0,39.0,42.0,39.0,42.0,41.0,44.0,43.0,46.0,40.0,41,39.0,39.0,40.0,41.0,38.0,38.0,31.0,37.0,35.0,30.0,30.0,29.0,30.0,34.0,21.0,33.0,23.0,34.0,37.0,37.0,44.0,33.0,29.0
951,Texas,Gregg,37.0,33.0,31.0,35.0,32.0,35.0,36.0,33.0,33.0,35.0,36.0,39.0,37.0,36.0,34.0,34.0,37.0,41.0,39.0,43,41.0,43.0,44.0,44.0,46.0,40.0,39.0,45.0,38.0,34.0,42.0,39.0,40.0,37.0,42.0,33.0,,39.0,40.0,42.0,38.0,34.0,39.0
952,Texas,Harris,55.0,54.0,50.0,51.0,51.0,48.0,49.0,53.0,53.0,52.0,54.0,55.0,55.0,55.0,61.0,63.0,64.0,64.0,59.0,62,56.0,60.0,60.0,58.0,54.0,50.0,49.0,54.0,54.0,47.0,54.0,52.0,57.0,48.0,58.0,68.0,58.0,58.0,67.0,79.0,57.0,68.0,77.0
953,Texas,Harrison,47.0,39.0,35.0,38.0,35.0,39.0,37.0,37.0,38.0,41.0,44.0,47.0,44.0,39.0,42.0,44.0,46.0,49.0,38.0,44,44.0,43.0,,,,,,,,,,,,,,,,,,,,,
954,Texas,Hays,,,,,,,,,,,,44.0,34.0,36.0,34.0,31.0,36.0,41.0,36.0,41,,,,,,,,,,,,,,,,,,,,,,,
955,Texas,Hidalgo,45.0,44.0,37.0,42.0,41.0,38.0,36.0,39.0,39.0,38.0,42.0,43.0,40.0,45.0,47.0,44.0,47.0,46.0,36.0,40,40.0,38.0,34.0,32.0,32.0,31.0,28.0,,,,,,,,,,,,,,,,
956,Texas,Hood,40.0,35.0,33.0,35.0,33.0,36.0,35.0,34.0,36.0,37.0,39.0,39.0,35.0,36.0,35.0,35.0,40.0,40.0,35.0,38,36.0,38.0,35.0,,,,,,,,,,,,,,,,,,,,
957,Texas,Hunt,38.0,33.0,32.0,35.0,32.0,35.0,35.0,33.0,35.0,38.0,38.0,39.0,36.0,35.0,36.0,34.0,41.0,41.0,35.0,42,,,,,,,,,,,,,,,,,,,,,,,
958,Texas,Jeff Davis,,,,,,,,,,,,,16.0,19.0,22.0,18.0,20.0,11.0,15.0,14,16.0,,,,,,,,,,,,,,,,,,,,,,
959,Texas,Jefferson,44.0,39.0,40.0,43.0,44.0,41.0,41.0,42.0,44.0,45.0,45.0,45.0,48.0,45.0,48.0,52.0,53.0,55.0,48.0,49,46.0,48.0,45.0,32.0,33.0,35.0,32.0,38.0,36.0,40.0,41.0,37.0,34.0,32.0,40.0,38.0,35.0,28.0,37.0,38.0,38.0,28.0,35.0
960,Texas,Johnson,43.0,37.0,34.0,38.0,35.0,41.0,40.0,35.0,36.0,37.0,38.0,38.0,36.0,37.0,38.0,32.0,39.0,40.0,38.0,41,38.0,39.0,35.0,,,,,,,,,,48.0,,,,,,,,,,
961,Texas,Kaufman,44.0,36.0,37.0,39.0,35.0,39.0,37.0,37.0,40.0,42.0,44.0,45.0,42.0,43.0,44.0,43.0,46.0,47.0,36.0,38,35.0,39.0,27.0,,,,,,,,,46.0,,,,,,,,,,,
962,Texas,Kleberg,40.0,36.0,35.0,30.0,35.0,33.0,28.0,33.0,32.0,31.0,35.0,41.0,35.0,40.0,39.0,41.0,39.0,39.0,33.0,34,,,,,,,,,,,,,,,,,,,,,,,
963,Texas,Lubbock,22.0,23.0,20.0,25.0,25.0,25.0,21.0,,28.0,26.0,35.0,31.0,26.0,28.0,26.0,,,33.0,27.0,29,28.0,28.0,28.0,19.0,18.0,13.0,18.0,19.0,23.0,17.0,19.0,21.0,20.0,30.0,31.0,29.0,28.0,32.0,,,,,
964,Texas,McLennan,42.0,37.0,38.0,38.0,35.0,38.0,35.0,38.0,41.0,41.0,39.0,44.0,38.0,42.0,44.0,45.0,,,,37,37.0,35.0,40.0,,,,,,,,,,,,,,,,,,,,
965,Texas,Montgomery,45.0,41.0,40.0,38.0,40.0,41.0,43.0,42.0,43.0,43.0,42.0,45.0,45.0,45.0,44.0,44.0,48.0,50.0,40.0,42,40.0,41.0,43.0,44.0,,,,,,,,,,,43.0,,,,,,,,
966,Texas,Nueces,45.0,42.0,40.0,42.0,38.0,39.0,37.0,41.0,42.0,42.0,42.0,40.0,42.0,43.0,44.0,44.0,44.0,45.0,36.0,38,37.0,39.0,36.0,36.0,35.0,32.0,32.0,40.0,32.0,34.0,31.0,32.0,33.0,33.0,35.0,39.0,35.0,37.0,30.0,38.0,31.0,35.0,33.0
967,Texas,Orange,40.0,35.0,39.0,38.0,42.0,37.0,35.0,37.0,38.0,40.0,39.0,41.0,44.0,38.0,42.0,45.0,50.0,49.0,38.0,42,40.0,38.0,38.0,31.0,31.0,36.0,34.0,38.0,33.0,35.0,38.0,34.0,37.0,37.0,,,30.0,9.0,37.0,28.0,38.0,38.0,44.0
968,Texas,Parker,41.0,36.0,35.0,37.0,35.0,37.0,37.0,37.0,37.0,38.0,40.0,43.0,38.0,38.0,40.0,36.0,41.0,42.0,36.0,40,38.0,41.0,36.0,,,,,,,,,,,,43.0,,,,,,,,
969,Texas,Potter,24.0,23.0,20.0,19.0,23.0,21.0,21.0,22.0,23.0,22.0,27.0,25.0,23.0,23.0,25.0,24.0,25.0,25.0,24.0,25,21.0,28.0,26.0,,,,15.0,14.0,16.0,14.0,15.0,18.0,14.0,,28.0,17.0,21.0,31.0,,,,,38.0
970,Texas,Rockwall,35.0,31.0,32.0,34.0,31.0,35.0,35.0,36.0,36.0,39.0,39.0,40.0,37.0,38.0,37.0,35.0,39.0,39.0,37.0,40,35.0,39.0,33.0,,,,,,,,,,,,67.0,,,,,,,,
971,Texas,Smith,42.0,35.0,33.0,36.0,33.0,37.0,37.0,33.0,34.0,38.0,40.0,42.0,38.0,38.0,38.0,37.0,42.0,43.0,39.0,42,40.0,41.0,42.0,43.0,39.0,41.0,44.0,44.0,32.0,14.0,16.0,18.0,18.0,,,,,,,,,,
972,Texas,Tarrant,47.0,46.0,45.0,44.0,45.0,44.0,43.0,43.0,44.0,48.0,50.0,52.0,47.0,49.0,51.0,51.0,51.0,56.0,50.0,57,53.0,55.0,56.0,48.0,44.0,41.0,44.0,47.0,46.0,38.0,41.0,43.0,44.0,47.0,48.0,44.0,44.0,47.0,48.0,46.0,47.0,46.0,51.0
973,Texas,Travis,45.0,43.0,44.0,44.0,44.0,43.0,42.0,44.0,44.0,44.0,44.0,45.0,42.0,44.0,45.0,43.0,46.0,46.0,34.0,43,46.0,47.0,52.0,44.0,37.0,35.0,37.0,42.0,41.0,37.0,38.0,38.0,38.0,38.0,42.0,40.0,35.0,38.0,35.0,38.0,37.0,35.0,38.0
974,Texas,Victoria,34.0,32.0,31.0,31.0,28.0,33.0,33.0,32.0,30.0,31.0,31.0,32.0,32.0,31.0,31.0,31.0,34.0,34.0,32.0,34,32.0,30.0,30.0,35.0,31.0,28.0,30.0,36.0,32.0,32.0,34.0,35.0,32.0,32.0,,,,,,,,,
975,Texas,Webb,42.0,39.0,41.0,41.0,39.0,41.0,37.0,39.0,43.0,40.0,42.0,43.0,40.0,41.0,43.0,45.0,47.0,44.0,31.0,34,35.0,35.0,37.0,35.0,35.0,33.0,31.0,26.0,27.0,26.0,26.0,32.0,29.0,31.0,21.0,,,,,,,,
976,Utah,Box Elder,41.0,42.0,40.0,40.0,46.0,45.0,39.0,45.0,44.0,47.0,46.0,46.0,45.0,48.0,49.0,58.0,51.0,46.0,46.0,50,58.0,58.0,25.0,,,,,,,,,,,,,,,42.0,,,,,
977,Utah,Cache,44.0,44.0,44.0,44.0,46.0,45.0,44.0,40.0,42.0,49.0,47.0,47.0,49.0,50.0,52.0,52.0,50.0,47.0,45.0,44,46.0,44.0,35.0,40.0,37.0,35.0,36.0,38.0,,,,,,,,,,,,35.0,37.0,,
978,Utah,Davis,46.0,44.0,44.0,44.0,45.0,48.0,44.0,38.0,44.0,41.0,39.0,40.0,40.0,43.0,45.0,45.0,44.0,43.0,44.0,43,45.0,45.0,44.0,46.0,44.0,45.0,45.0,43.0,45.0,44.0,44.0,43.0,45.0,46.0,42.0,44.0,43.0,42.0,44.0,38.0,47.0,47.0,47.0
979,Utah,Duchesne,48.0,47.0,45.0,48.0,46.0,45.0,45.0,44.0,45.0,51.0,48.0,49.0,,,,,6.0,7.0,6.0,7,11.0,,,,,,,,,,,,,,19.0,19.0,,,,,,,
980,Utah,Garfield,44.0,45.0,42.0,41.0,44.0,44.0,8.0,42.0,42.0,40.0,42.0,9.0,8.0,9.0,10.0,11.0,10.0,8.0,9.0,9,8.0,10.0,9.0,11.0,10.0,10.0,12.0,11.0,15.0,13.0,12.0,13.0,12.0,14.0,14.0,,,,,,,,
981,Utah,Grand,,,,,,,,,,,,,,,,,,,,17,20.0,18.0,17.0,19.0,19.0,20.0,20.0,21.0,20.0,51.0,43.0,27.0,29.0,44.0,43.0,35.0,,,22.0,,,,
982,Utah,Salt Lake,51.0,52.0,50.0,51.0,61.0,58.0,50.0,51.0,48.0,50.0,51.0,50.0,49.0,54.0,55.0,60.0,57.0,53.0,58.0,56,58.0,58.0,56.0,58.0,52.0,49.0,51.0,49.0,55.0,56.0,53.0,51.0,46.0,57.0,58.0,57.0,57.0,58.0,57.0,49.0,59.0,57.0,68.0
983,Utah,San Juan,44.0,44.0,43.0,44.0,44.0,44.0,44.0,43.0,44.0,44.0,46.0,47.0,47.0,48.0,48.0,45.0,47.0,46.0,47.0,49,48.0,43.0,45.0,48.0,48.0,44.0,47.0,44.0,46.0,44.0,34.0,15.0,16.0,15.0,13.0,,,,,,,,
984,Utah,Tooele,43.0,40.0,42.0,43.0,45.0,45.0,43.0,29.0,33.0,44.0,40.0,45.0,47.0,47.0,46.0,48.0,50.0,48.0,,19,26.0,23.0,20.0,21.0,,14.0,17.0,19.0,22.0,22.0,,,,,,,,,,,,,
985,Utah,Uintah,46.0,48.0,45.0,49.0,50.0,49.0,47.0,46.0,48.0,58.0,51.0,50.0,54.0,47.0,51.0,50.0,6.0,5.0,5.0,6,6.0,6.0,5.0,,,,,,,,,,,,,,,,,41.0,,,19.0
986,Utah,Utah,47.0,46.0,45.0,46.0,46.0,50.0,47.0,46.0,45.0,50.0,50.0,48.0,49.0,49.0,54.0,54.0,50.0,46.0,51.0,50,54.0,52.0,53.0,54.0,50.0,45.0,50.0,50.0,55.0,53.0,50.0,47.0,50.0,56.0,61.0,61.0,61.0,64.0,64.0,71.0,75.0,57.0,57.0
987,Utah,Washington,46.0,45.0,44.0,44.0,44.0,44.0,43.0,43.0,44.0,44.0,45.0,46.0,48.0,46.0,48.0,46.0,46.0,46.0,47.0,13,13.0,13.0,13.0,,25.0,32.0,32.0,43.0,,,,,,,,,,,,,,,
988,Utah,Wayne,,8.0,8.0,9.0,10.0,8.0,8.0,8.0,8.0,9.0,11.0,9.0,9.0,10.0,11.0,10.0,9.0,9.0,12.0,10,10.0,11.0,10.0,,,,,,,,,,,,,,,,,,,,
989,Utah,Weber,47.0,44.0,44.0,42.0,48.0,49.0,47.0,46.0,46.0,52.0,50.0,48.0,49.0,53.0,51.0,56.0,51.0,47.0,49.0,49,51.0,48.0,43.0,53.0,50.0,48.0,50.0,47.0,50.0,46.0,48.0,46.0,48.0,54.0,54.0,56.0,57.0,57.0,56.0,57.0,54.0,51.0,51.0
990,Vermont,Addison,,,,,,,,,,,,,,,,,24.0,33.0,27.0,27,,,,,,,,,,,,,,,,,,,,,35.0,32.0,36.0
991,Vermont,Bennington,38.0,34.0,35.0,35.0,35.0,35.0,36.0,37.0,36.0,36.0,35.0,38.0,36.0,35.0,35.0,35.0,34.0,40.0,33.0,34,38.0,43.0,34.0,43.0,40.0,40.0,37.0,36.0,41.0,40.0,39.0,41.0,42.0,43.0,44.0,40.0,32.0,,,,,,
992,Vermont,Chittenden,42.0,37.0,36.0,37.0,38.0,35.0,35.0,36.0,37.0,39.0,36.0,38.0,37.0,37.0,37.0,34.0,36.0,39.0,36.0,37,38.0,37.0,36.0,37.0,35.0,34.0,34.0,35.0,37.0,33.0,33.0,34.0,34.0,36.0,34.0,36.0,34.0,31.0,31.0,27.0,25.0,23.0,20.0
993,Vermont,Rutland,38.0,35.0,37.0,36.0,37.0,36.0,35.0,30.0,30.0,34.0,37.0,41.0,30.0,31.0,36.0,22.0,22.0,25.0,23.0,27,24.0,26.0,23.0,25.0,22.0,23.0,22.0,25.0,26.0,23.0,21.0,23.0,25.0,26.0,26.0,29.0,30.0,25.0,26.0,,,,
994,Vermont,Windham,,8.0,9.0,8.0,9.0,11.0,10.0,13.0,13.0,12.0,12.0,7.0,,,13.0,13.0,15.0,14.0,15.0,22,,,,,,19.0,17.0,16.0,16.0,17.0,18.0,19.0,21.0,21.0,20.0,21.0,22.0,39.0,34.0,31.0,34.0,,
995,Virgin Islands,St Croix,,21.0,19.0,20.0,22.0,19.0,33.0,51.0,46.0,23.0,14.0,25.0,52.0,15.0,16.0,30.0,37.0,21.0,19.0,23,29.0,22.0,27.0,23.0,17.0,11.0,3.0,,,,,,,,,,,,,,,,
996,Virgin Islands,St John,,16.0,16.0,15.0,24.0,20.0,21.0,24.0,22.0,24.0,20.0,20.0,20.0,17.0,16.0,19.0,20.0,17.0,11.0,25,26.0,20.0,25.0,22.0,23.0,31.0,28.0,23.0,24.0,21.0,21.0,21.0,20.0,,,,,,,,,,
997,Virgin Islands,St Thomas,,,23.0,28.0,27.0,,,,,,,,,25.0,27.0,23.0,30.0,18.0,26.0,32,24.0,24.0,27.0,16.0,16.0,19.0,17.0,47.0,,,,,,,,,,,,,,,
998,Virginia,Alexandria City,6.0,6.0,,5.0,6.0,7.0,12.0,23.0,19.0,36.0,34.0,37.0,42.0,33.0,35.0,39.0,37.0,40.0,41.0,38,41.0,42.0,37.0,43.0,46.0,42.0,40.0,43.0,46.0,47.0,43.0,44.0,43.0,45.0,47.0,51.0,44.0,47.0,47.0,48.0,47.0,47.0,38.0
999,Virginia,Arlington,34.0,37.0,33.0,38.0,35.0,37.0,36.0,38.0,38.0,37.0,37.0,37.0,42.0,37.0,40.0,44.0,43.0,43.0,45.0,46,45.0,45.0,43.0,47.0,45.0,45.0,43.0,41.0,45.0,47.0,42.0,47.0,45.0,44.0,42.0,47.0,47.0,42.0,47.0,43.0,42.0,42.0,47.0
1000,Virginia,Bristol City,26.0,27.0,24.0,26.0,27.0,28.0,30.0,30.0,35.0,33.0,35.0,38.0,45.0,37.0,45.0,53.0,53.0,54.0,54.0,54,53.0,54.0,58.0,57.0,19.0,17.0,20.0,22.0,22.0,21.0,21.0,27.0,28.0,26.0,,,,,,,,,
1001,Virginia,Caroline,39.0,35.0,34.0,39.0,36.0,39.0,36.0,40.0,42.0,37.0,43.0,40.0,46.0,39.0,43.0,50.0,44.0,46.0,42.0,43,38.0,35.0,31.0,35.0,41.0,37.0,32.0,30.0,37.0,44.0,,,,,,,,,,,,,
1002,Virginia,Carroll,8.0,9.0,7.0,9.0,9.0,8.0,11.0,10.0,9.0,9.0,9.0,12.0,13.0,11.0,12.0,17.0,14.0,15.0,13.0,14,15.0,16.0,16.0,17.0,17.0,15.0,18.0,17.0,19.0,20.0,21.0,20.0,21.0,20.0,,,,,,,,,
1003,Virginia,Charles,34.0,33.0,31.0,34.0,31.0,33.0,31.0,32.0,35.0,31.0,35.0,35.0,40.0,34.0,39.0,43.0,42.0,41.0,41.0,41,42.0,42.0,40.0,41.0,42.0,41.0,38.0,41.0,40.0,46.0,45.0,45.0,47.0,40.0,47.0,,,,,,,,
1004,Virginia,Charlottesville City,,,,,,,,,,,,,,,,18.0,19.0,19.0,16.0,15,18.0,14.0,19.0,17.0,19.0,17.0,19.0,19.0,19.0,20.0,19.0,25.0,24.0,27.0,23.0,,,,,,,,
1005,Virginia,Chesapeake City,,,,,,,,,,,,,,,,,,,15.0,45,44.0,51.0,50.0,48.0,19.0,17.0,19.0,18.0,18.0,19.0,19.0,22.0,24.0,24.0,28.0,,,,,,,48.0,84.0
1006,Virginia,Chesterfield,38.0,36.0,32.0,39.0,34.0,38.0,38.0,39.0,39.0,37.0,41.0,42.0,45.0,40.0,45.0,49.0,48.0,50.0,45.0,45,51.0,48.0,51.0,49.0,50.0,50.0,44.0,45.0,45.0,51.0,44.0,42.0,41.0,44.0,50.0,58.0,46.0,64.0,50.0,87.0,61.0,51.0,80.0
1007,Virginia,Culpeper,,,,,,,,,,,13.0,13.0,14.0,15.0,14.0,16.0,15.0,18.0,14.0,14,14.0,12.0,16.0,16.0,15.0,14.0,16.0,17.0,16.0,17.0,19.0,,,,,,,,,,,,
1008,Virginia,Fairfax,37.0,41.0,38.0,44.0,42.0,42.0,39.0,40.0,41.0,39.0,43.0,41.0,45.0,44.0,45.0,51.0,49.0,53.0,54.0,52,52.0,53.0,54.0,52.0,46.0,44.0,45.0,45.0,49.0,52.0,52.0,62.0,55.0,54.0,50.0,55.0,51.0,52.0,58.0,54.0,50.0,48.0,52.0
1009,Virginia,Fauquier,37.0,34.0,31.0,37.0,32.0,36.0,35.0,36.0,36.0,33.0,38.0,37.0,43.0,35.0,40.0,44.0,43.0,41.0,39.0,38,45.0,44.0,42.0,51.0,54.0,48.0,46.0,47.0,47.0,50.0,45.0,58.0,45.0,47.0,54.0,47.0,50.0,64.0,47.0,58.0,49.0,47.0,
1010,Virginia,Frederick,38.0,38.0,35.0,38.0,35.0,38.0,37.0,39.0,39.0,39.0,43.0,43.0,44.0,39.0,43.0,44.0,43.0,44.0,41.0,42,47.0,47.0,39.0,50.0,51.0,48.0,44.0,47.0,46.0,46.0,44.0,,,,,,,,,,,,
1011,Virginia,Fredericksburg City,,,,,,7.0,11.0,11.0,11.0,11.0,13.0,16.0,15.0,14.0,14.0,15.0,17.0,18.0,15.0,14,14.0,11.0,15.0,16.0,16.0,16.0,15.0,18.0,15.0,17.0,18.0,19.0,19.0,17.0,,,,,,,,44.0,44.0
1012,Virginia,Giles,40.0,38.0,36.0,40.0,37.0,40.0,39.0,39.0,39.0,38.0,41.0,42.0,43.0,40.0,43.0,45.0,40.0,43.0,40.0,41,41.0,43.0,45.0,49.0,46.0,44.0,38.0,48.0,45.0,49.0,42.0,47.0,47.0,,,,,,,,,,
1013,Virginia,Hampton City,36.0,38.0,34.0,39.0,36.0,38.0,33.0,37.0,38.0,35.0,39.0,37.0,44.0,5.0,35.0,36.0,39.0,39.0,34.0,36,39.0,38.0,37.0,42.0,48.0,45.0,44.0,44.0,44.0,48.0,42.0,45.0,40.0,33.0,35.0,38.0,34.0,38.0,36.0,36.0,34.0,36.0,49.0
1014,Virginia,Hanover,41.0,38.0,34.0,41.0,40.0,39.0,39.0,40.0,42.0,39.0,43.0,44.0,49.0,40.0,44.0,49.0,47.0,47.0,44.0,44,54.0,46.0,,50.0,64.0,51.0,45.0,49.0,50.0,67.0,47.0,54.0,46.0,49.0,67.0,61.0,43.0,41.0,39.0,40.0,40.0,39.0,20.0
1015,Virginia,Henrico,38.0,40.0,36.0,37.0,36.0,39.0,38.0,39.0,40.0,39.0,42.0,43.0,45.0,41.0,44.0,51.0,53.0,54.0,47.0,46,54.0,50.0,50.0,50.0,50.0,46.0,44.0,44.0,44.0,49.0,42.0,47.0,39.0,33.0,31.0,37.0,32.0,37.0,37.0,40.0,35.0,40.0,40.0
1016,Virginia,King William,,,,,,,8.0,12.0,10.0,11.0,11.0,12.0,13.0,14.0,16.0,16.0,16.0,19.0,10.0,12,14.0,13.0,15.0,14.0,15.0,14.0,15.0,14.0,16.0,18.0,15.0,19.0,20.0,,,,,,,,,,
1017,Virginia,Loudoun,37.0,36.0,33.0,37.0,34.0,37.0,34.0,36.0,38.0,34.0,36.0,35.0,41.0,34.0,38.0,42.0,42.0,33.0,40.0,40,43.0,43.0,38.0,42.0,46.0,14.0,15.0,14.0,13.0,14.0,17.0,16.0,19.0,,,,,,,,,,
1018,Virginia,Lynchburg City,23.0,24.0,21.0,26.0,26.0,26.0,28.0,30.0,30.0,28.0,30.0,33.0,36.0,33.0,38.0,51.0,46.0,48.0,48.0,50,52.0,49.0,56.0,54.0,19.0,19.0,19.0,20.0,21.0,22.0,20.0,23.0,21.0,27.0,27.0,,,,,,,,
1019,Virginia,Madison,42.0,39.0,37.0,41.0,38.0,40.0,41.0,43.0,42.0,41.0,44.0,45.0,43.0,40.0,43.0,45.0,45.0,44.0,43.0,45,44.0,48.0,43.0,50.0,49.0,45.0,46.0,44.0,45.0,44.0,43.0,47.0,44.0,39.0,44.0,46.0,42.0,41.0,44.0,44.0,,,
1020,Virginia,Newport News City,,,,,,,,,,,,,18.0,36.0,,,,,,41,47.0,44.0,51.0,16.0,7.0,9.0,10.0,10.0,11.0,11.0,11.0,13.0,11.0,11.0,13.0,14.0,15.0,14.0,18.0,20.0,22.0,20.0,18.0
1021,Virginia,Norfolk City,14.0,18.0,17.0,18.0,16.0,18.0,18.0,20.0,20.0,20.0,21.0,24.0,39.0,25.0,25.0,26.0,39.0,49.0,33.0,32,36.0,35.0,33.0,33.0,36.0,35.0,33.0,33.0,35.0,38.0,36.0,37.0,34.0,34.0,16.0,17.0,16.0,15.0,17.0,18.0,19.0,20.0,19.0
1022,Virginia,Northumberland,,,,,,,,,,,,,,,,,,,,12,10.0,13.0,13.0,12.0,14.0,12.0,13.0,13.0,16.0,16.0,18.0,,,,,,,,,,,,
1023,Virginia,Page,,,,,,,,42.0,40.0,39.0,44.0,42.0,46.0,40.0,45.0,46.0,47.0,49.0,43.0,45,47.0,51.0,47.0,50.0,,,,,,,,,,,,,,,,,,,
1024,Virginia,Prince Edward,36.0,33.0,30.0,35.0,31.0,36.0,33.0,34.0,35.0,34.0,36.0,37.0,39.0,35.0,35.0,41.0,39.0,37.0,34.0,36,39.0,40.0,36.0,42.0,40.0,41.0,37.0,43.0,40.0,41.0,38.0,40.0,41.0,,,,,,,,,,
1025,Virginia,Prince William,38.0,35.0,32.0,36.0,32.0,34.0,31.0,30.0,30.0,29.0,31.0,29.0,31.0,27.0,31.0,37.0,31.0,31.0,32.0,33,34.0,34.0,32.0,37.0,35.0,34.0,34.0,33.0,39.0,48.0,38.0,45.0,20.0,,,,,,,,,,90.0
1026,Virginia,Richmond City,30.0,33.0,29.0,33.0,33.0,29.0,33.0,39.0,20.0,25.0,20.0,20.0,22.0,21.0,25.0,28.0,31.0,30.0,42.0,52,52.0,54.0,54.0,51.0,37.0,37.0,37.0,38.0,38.0,39.0,37.0,39.0,40.0,41.0,43.0,42.0,38.0,42.0,42.0,38.0,38.0,33.0,47.0
1027,Virginia,Roanoke,37.0,39.0,35.0,37.0,37.0,38.0,36.0,38.0,39.0,36.0,33.0,34.0,37.0,31.0,34.0,36.0,36.0,36.0,36.0,34,37.0,39.0,37.0,34.0,42.0,39.0,36.0,36.0,40.0,40.0,37.0,38.0,39.0,39.0,42.0,47.0,40.0,43.0,41.0,40.0,42.0,33.0,
1028,Virginia,Roanoke City,,,,,,,,,,26.0,35.0,40.0,39.0,35.0,45.0,51.0,10.0,10.0,10.0,20,14.0,17.0,15.0,15.0,14.0,15.0,14.0,14.0,17.0,15.0,32.0,31.0,36.0,34.0,30.0,31.0,52.0,44.0,,,,,
1029,Virginia,Rockbridge,40.0,34.0,30.0,38.0,31.0,37.0,33.0,37.0,35.0,34.0,37.0,41.0,44.0,35.0,40.0,44.0,42.0,44.0,39.0,41,46.0,45.0,45.0,57.0,54.0,53.0,54.0,55.0,52.0,,,,,,,,,,,,,,
1030,Virginia,Rockingham,36.0,34.0,32.0,36.0,32.0,36.0,32.0,36.0,36.0,34.0,36.0,36.0,41.0,35.0,37.0,41.0,25.0,27.0,26.0,30,19.0,19.0,21.0,21.0,26.0,27.0,,,,,,,,,,,,,,,,,
1031,Virginia,Salem City,26.0,26.0,23.0,26.0,26.0,28.0,30.0,32.0,33.0,35.0,35.0,39.0,41.0,39.0,43.0,,51.0,56.0,54.0,54,53.0,52.0,55.0,53.0,,,,,,,,,,,,9.0,8.0,10.0,11.0,11.0,15.0,32.0,31.0
1032,Virginia,Stafford,37.0,35.0,32.0,39.0,35.0,38.0,39.0,40.0,41.0,39.0,44.0,41.0,46.0,39.0,40.0,50.0,45.0,46.0,41.0,42,49.0,49.0,44.0,54.0,51.0,48.0,47.0,50.0,48.0,48.0,35.0,,,,,,,,,,,,
1033,Virginia,Suffolk City,41.0,37.0,36.0,41.0,39.0,40.0,37.0,40.0,40.0,38.0,43.0,45.0,47.0,40.0,47.0,50.0,49.0,48.0,44.0,45,48.0,47.0,48.0,51.0,51.0,50.0,44.0,47.0,45.0,54.0,46.0,49.0,50.0,38.0,48.0,47.0,,,,,,,
1034,Virginia,Virginia Beach City,26.0,26.0,23.0,25.0,25.0,25.0,25.0,30.0,29.0,28.0,31.0,34.0,36.0,34.0,39.0,41.0,50.0,47.0,48.0,45,46.0,48.0,52.0,51.0,,,,,,,,,,30.0,34.0,37.0,41.0,42.0,41.0,41.0,37.0,39.0,42.0
