County_Name,Civilian employed population 16 years and over,"Agriculture, forestry, fishing and hunting, and mining",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation and warehousing, and utilities",Information,"Finance and insurance, and real estate and rental and leasing","Professional, scientific, and management, and administrative and waste management services","Educational services, and health care and social assistance","Arts, entertainment, and recreation, and accommodation and food services","Other services, except public administration",Public administration,PERCENT ALLOCATED,Industry
        Estimate,31.20%,32.50%,11.60%,11.60%,10.00%,13.10%,9.40%,33.60%,33.70%,49.30%,58.90%,11.20%,20.30%,37.00%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,22.40%,0.00%,0.00%,3.10%,2.20%,1.40%,0.00%,0.00%,6.30%,20.80%,26.40%,71.60%,43.10%,23.90%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,24.50%,19.40%,9.50%,11.10%,46.90%,73.20%,28.30%,37.60%,51.40%,18.90%,10.80%,12.30%,15.20%,26.50%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,9.50%,31.40%,73.90%,6.80%,15.40%,2.40%,11.00%,25.10%,1.40%,7.10%,1.50%,0.70%,7.80%,11.80%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,12.50%,16.70%,5.00%,67.30%,25.50%,9.80%,51.30%,3.70%,7.20%,3.80%,2.40%,4.20%,13.60%,0.80%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Calcasieu Parish, Louisiana","83,060","1,307","6,440","9,095","2,628","9,518","4,238",852,"3,839","6,383","19,528","10,704","3,938","4,590",,9.30%
    Total,,,,,,,,,,,,,,,,
        Estimate,29.50%,8.60%,14.30%,25.10%,23.00%,10.80%,10.70%,16.40%,40.10%,37.40%,57.10%,14.60%,29.20%,25.70%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,21.50%,12.70%,2.00%,1.10%,5.90%,5.30%,2.00%,0.00%,1.90%,29.00%,22.80%,72.70%,13.00%,44.10%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,23.60%,9.00%,8.90%,12.90%,36.00%,69.60%,17.20%,54.70%,48.50%,15.30%,15.90%,7.60%,27.60%,24.10%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,11.40%,53.40%,66.50%,15.00%,0.00%,3.00%,14.70%,20.40%,8.80%,10.60%,1.40%,0.50%,15.40%,2.80%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,14.00%,16.30%,8.40%,46.00%,35.10%,11.30%,55.30%,8.50%,0.80%,7.70%,2.80%,4.70%,14.80%,3.20%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"East Baton Rouge Parish, Louisiana","214,482","2,341","14,631","17,567","5,879","26,997","6,580","3,230","12,812","20,659","54,622","22,509","13,260","13,395",,10.90%
    Total,,,,,,,,,,,,,,,,
        Estimate,36.00%,34.50%,16.20%,32.10%,9.90%,7.60%,13.60%,52.20%,45.10%,48.00%,62.10%,19.70%,20.60%,48.20%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,18.60%,3.30%,1.10%,1.80%,1.00%,2.30%,8.40%,0.00%,1.40%,22.30%,19.20%,64.50%,39.20%,23.20%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,26.60%,3.90%,7.70%,9.10%,51.90%,79.90%,16.80%,38.00%,49.10%,25.10%,14.70%,12.60%,12.40%,23.80%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,8.80%,40.20%,67.70%,9.50%,8.60%,2.90%,4.70%,6.80%,2.50%,1.60%,1.50%,1.20%,18.00%,3.40%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,10.00%,18.10%,7.30%,47.50%,28.60%,7.30%,56.40%,3.00%,1.90%,3.00%,2.40%,2.10%,9.90%,1.40%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Iberia Parish, Louisiana",N,N,N,N,N,N,N,N,N,N,N,N,N,N,,4.30%
    Total,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Jefferson Parish, Louisiana","206,028","5,246","19,884","13,384","6,026","21,869","12,603","2,884","12,578","20,470","40,423","26,069","14,187","10,405",,6.30%
    Total,,,,,,,,,,,,,,,,
        Estimate,31.70%,21.90%,14.50%,20.80%,12.70%,8.90%,20.80%,55.80%,40.80%,47.50%,67.00%,16.70%,14.70%,30.70%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,19.50%,3.30%,0.30%,5.10%,1.80%,5.20%,1.70%,3.30%,7.60%,20.00%,17.70%,66.60%,34.50%,30.40%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,25.00%,12.00%,4.10%,19.90%,60.70%,70.90%,26.90%,28.30%,46.60%,21.40%,13.50%,12.20%,17.10%,27.10%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,13.90%,50.80%,75.60%,17.40%,5.30%,6.80%,5.60%,11.00%,1.20%,6.40%,1.20%,0.80%,19.40%,8.10%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,9.90%,12.00%,5.40%,36.80%,19.60%,8.20%,45.00%,1.60%,3.80%,4.70%,0.60%,3.70%,14.40%,3.60%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Lafayette Parish, Louisiana","107,987","8,312","5,968","6,840","3,651","13,504","4,649","1,578","5,363","10,673","26,677","12,122","5,006","3,644",,7.40%
    Total,,,,,,,,,,,,,,,,
        Estimate,34.10%,36.80%,15.30%,28.20%,21.50%,11.30%,5.80%,39.40%,38.70%,44.40%,60.10%,22.10%,13.60%,40.90%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,18.00%,0.00%,0.00%,6.00%,1.60%,5.80%,2.20%,0.00%,2.90%,16.90%,19.00%,61.10%,44.10%,40.80%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,26.50%,9.70%,6.60%,22.80%,53.50%,69.10%,19.70%,45.30%,55.20%,30.80%,16.70%,12.70%,3.90%,15.60%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,11.30%,38.90%,75.20%,7.00%,2.80%,1.80%,23.70%,11.30%,0.00%,6.80%,1.20%,0.40%,23.40%,2.70%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,10.00%,14.70%,2.90%,36.00%,20.60%,12.00%,48.50%,4.10%,3.20%,1.10%,3.00%,3.70%,15.00%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Lafourche Parish, Louisiana","44,027","3,818","5,199","4,148","1,718","4,608","3,481",482,"1,686","2,537","9,250","2,503","2,929","1,668",,5.30%
    Total,,,,,,,,,,,,,,,,
        Estimate,24.20%,20.50%,3.50%,11.60%,3.60%,13.30%,17.00%,50.40%,36.20%,38.90%,51.20%,30.90%,2.50%,30.80%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,16.90%,0.00%,3.50%,5.70%,0.00%,3.10%,1.20%,0.00%,0.00%,26.60%,31.80%,57.20%,35.80%,43.60%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,21.90%,7.30%,2.30%,6.40%,40.90%,77.20%,33.00%,24.90%,54.70%,14.00%,13.00%,4.70%,16.50%,23.10%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,17.50%,54.60%,50.90%,23.00%,11.80%,2.20%,7.40%,24.70%,3.10%,10.50%,0.00%,7.20%,28.20%,0.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,19.50%,17.70%,39.80%,53.30%,43.70%,4.20%,41.30%,0.00%,5.90%,10.10%,4.10%,0.00%,16.90%,2.50%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Livingston Parish, Louisiana","56,303",777,"9,638","6,212",861,"6,980","2,214",714,"4,034","4,529","9,756","3,410","4,043","3,135",,7.20%
    Total,,,,,,,,,,,,,,,,
        Estimate,27.00%,22.00%,13.00%,27.20%,0.00%,11.40%,14.90%,44.50%,40.90%,48.40%,53.50%,9.40%,12.70%,23.60%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,14.10%,0.00%,0.00%,2.90%,6.30%,7.70%,2.30%,0.00%,0.00%,17.00%,21.20%,62.20%,20.10%,42.00%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,27.20%,0.00%,9.40%,8.20%,57.70%,64.00%,38.30%,55.50%,45.00%,28.90%,18.70%,24.30%,21.30%,32.50%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,19.10%,46.60%,70.20%,14.50%,8.10%,2.90%,2.30%,0.00%,6.80%,4.90%,2.70%,1.40%,38.00%,1.90%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,12.70%,31.40%,7.30%,47.20%,27.90%,13.90%,42.10%,0.00%,7.30%,0.80%,3.90%,2.70%,7.80%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Orleans Parish, Louisiana","151,493","2,653","8,312","7,120","3,145","12,768","7,540","2,415","8,097","16,497","41,422","25,138","6,988","9,398",,6.90%
    Total,,,,,,,,,,,,,,,,
        Estimate,38.50%,29.90%,16.00%,28.10%,13.60%,10.20%,11.80%,45.30%,46.00%,58.00%,66.40%,17.90%,23.10%,37.60%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,24.70%,2.00%,0.00%,2.50%,5.50%,5.70%,3.40%,0.00%,3.40%,23.30%,20.80%,67.80%,44.00%,34.30%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,21.00%,8.30%,9.60%,6.90%,56.30%,72.30%,22.40%,34.50%,45.40%,13.50%,11.50%,10.70%,18.00%,23.70%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,6.60%,34.20%,69.20%,10.20%,0.00%,1.90%,2.60%,12.50%,3.00%,1.50%,0.40%,1.20%,9.30%,3.30%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,9.10%,25.70%,5.20%,52.40%,24.60%,10.00%,59.80%,7.70%,2.20%,3.80%,0.90%,2.40%,5.60%,1.20%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Ouachita Parish, Louisiana","68,924",908,"4,714","6,297","1,464","8,694","3,991","1,766","4,836","4,365","17,915","7,144","3,976","2,854",,8.80%
    Total,,,,,,,,,,,,,,,,
        Estimate,30.00%,34.40%,13.30%,13.30%,6.90%,6.10%,11.80%,48.80%,43.30%,54.90%,55.40%,14.90%,14.80%,31.50%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,18.20%,0.00%,0.00%,0.00%,5.70%,0.40%,5.70%,2.10%,0.00%,8.90%,24.60%,63.50%,42.40%,40.00%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,29.20%,9.40%,4.30%,7.30%,57.50%,85.60%,32.10%,45.80%,52.60%,32.30%,12.90%,20.50%,15.60%,23.20%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,9.20%,56.30%,76.90%,8.70%,4.40%,0.80%,2.70%,3.30%,4.10%,1.10%,2.20%,0.00%,14.70%,5.30%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,13.30%,0.00%,5.50%,70.80%,25.40%,7.10%,47.70%,0.00%,0.00%,2.80%,4.90%,1.10%,12.50%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Rapides Parish, Louisiana","51,365","1,767","3,079","3,777","1,039","5,965","1,994",542,"2,382","4,259","17,537","2,432","2,811","3,781",,8.90%
    Total,,,,,,,,,,,,,,,,
        Estimate,35.80%,45.80%,26.00%,21.80%,7.60%,4.00%,16.80%,86.70%,36.60%,39.70%,54.70%,13.50%,29.20%,41.00%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,19.10%,3.20%,0.00%,2.70%,0.00%,6.80%,0.00%,0.00%,0.00%,11.50%,26.60%,59.40%,45.60%,35.60%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,24.80%,7.50%,1.90%,5.80%,63.60%,75.80%,25.30%,0.00%,63.40%,37.80%,12.70%,12.10%,14.80%,15.40%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,10.00%,23.80%,68.30%,15.50%,7.70%,5.30%,5.40%,13.30%,0.00%,8.10%,2.40%,10.70%,10.00%,3.80%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,10.30%,19.60%,3.80%,54.20%,21.10%,8.00%,52.60%,0.00%,0.00%,2.90%,3.60%,4.30%,0.50%,4.20%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"St. Landry Parish, Louisiana",N,N,N,N,N,N,N,N,N,N,N,N,N,N,,9.30%
    Total,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"St. Tammany Parish, Louisiana","107,538","2,255","10,317","7,671","3,965","14,092","6,051","1,134","7,722","10,019","24,095","8,953","3,614","7,650",,7.00%
    Total,,,,,,,,,,,,,,,,
        Estimate,38.20%,48.90%,21.30%,36.50%,21.60%,12.20%,14.70%,33.40%,42.20%,51.10%,71.60%,17.40%,23.90%,40.10%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,15.30%,3.60%,0.00%,0.50%,2.00%,6.10%,5.70%,0.00%,2.60%,11.80%,12.80%,68.60%,40.00%,39.40%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,27.40%,11.80%,11.30%,18.40%,65.80%,65.00%,28.50%,31.60%,54.60%,23.60%,13.20%,12.50%,13.60%,18.20%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,11.00%,26.70%,67.00%,12.30%,6.40%,2.60%,7.20%,35.00%,0.00%,9.60%,1.00%,0.00%,17.00%,1.70%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,8.10%,9.00%,0.50%,32.30%,4.30%,14.20%,43.80%,0.00%,0.60%,3.80%,1.30%,1.60%,5.60%,0.70%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Tangipahoa Parish, Louisiana","49,329","1,384","4,413","4,429","2,032","6,321","1,605",360,"1,557","3,154","13,808","5,277","2,214","2,775",,6.40%
    Total,,,,,,,,,,,,,,,,
        Estimate,30.80%,49.70%,7.80%,13.90%,9.90%,5.10%,10.80%,42.50%,42.70%,47.90%,57.80%,23.80%,16.10%,33.70%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,20.20%,8.00%,7.20%,0.00%,0.00%,5.20%,0.00%,0.00%,0.00%,37.50%,26.40%,56.40%,24.50%,30.80%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,24.40%,2.40%,2.80%,20.60%,38.50%,75.10%,30.00%,41.90%,49.40%,8.60%,11.40%,19.00%,18.70%,28.20%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,13.00%,39.90%,80.70%,19.50%,0.00%,2.50%,1.20%,15.60%,3.50%,6.00%,0.50%,0.00%,35.60%,3.70%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,11.60%,0.00%,1.50%,46.10%,51.60%,12.10%,58.00%,0.00%,4.40%,0.00%,3.80%,0.70%,5.10%,3.70%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Terrebonne Parish, Louisiana","47,441","7,104","3,027","3,757","1,350","6,530","2,491",335,"2,651","2,678","9,263","3,508","3,383","1,364",,9.30%
    Total,,,,,,,,,,,,,,,,
        Estimate,27.30%,28.10%,11.70%,20.40%,11.80%,5.40%,13.80%,0.00%,23.90%,51.80%,55.40%,15.30%,30.70%,17.90%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,14.40%,0.00%,0.00%,0.00%,5.60%,4.00%,2.60%,0.00%,2.10%,9.90%,24.80%,68.90%,23.10%,43.80%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,25.60%,15.60%,6.40%,13.90%,58.40%,76.00%,4.00%,81.20%,47.10%,22.00%,10.70%,13.90%,17.30%,22.00%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,14.30%,36.20%,65.40%,15.70%,4.60%,4.20%,0.00%,0.00%,0.00%,4.20%,3.80%,0.00%,17.90%,16.30%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,18.50%,20.10%,16.50%,49.90%,19.60%,10.40%,79.50%,18.80%,26.90%,12.20%,5.30%,1.90%,11.00%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Androscoggin County, Maine","49,715",352,"4,181","4,911","2,486","7,814","2,057",866,"3,291","4,604","14,407","1,930","1,155","1,661",,4.00%
    Total,,,,,,,,,,,,,,,,
        Estimate,33.80%,33.00%,14.20%,29.90%,9.30%,5.60%,17.00%,31.60%,38.20%,35.90%,63.60%,15.60%,21.70%,41.80%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,12.50%,0.00%,0.90%,0.60%,0.00%,1.80%,0.00%,14.40%,2.00%,17.30%,19.90%,53.00%,48.60%,35.30%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,31.20%,0.00%,9.80%,14.60%,50.00%,79.80%,36.20%,35.60%,54.90%,36.50%,11.20%,25.10%,1.50%,15.10%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,10.20%,50.90%,74.00%,9.50%,4.20%,2.70%,16.90%,0.00%,0.00%,3.10%,1.10%,0.90%,19.00%,7.80%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,12.30%,16.20%,1.20%,45.50%,36.60%,10.10%,29.90%,18.40%,4.90%,7.20%,4.20%,5.40%,9.20%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Aroostook County, Maine","31,599","1,467",991,"3,608",901,"4,520","1,202",606,"1,098","1,910","9,950","2,255","1,218","1,873",,5.00%
    Total,,,,,,,,,,,,,,,,
        Estimate,30.50%,25.20%,19.80%,10.80%,1.40%,7.50%,19.50%,62.00%,35.90%,49.40%,53.10%,12.20%,23.50%,28.20%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,20.60%,0.00%,0.00%,0.00%,0.00%,6.80%,3.40%,2.60%,5.30%,26.90%,27.30%,70.50%,46.40%,37.70%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,21.90%,2.30%,3.80%,4.70%,39.10%,64.40%,13.50%,25.60%,55.30%,15.90%,16.10%,3.80%,9.30%,21.10%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,10.40%,68.00%,70.70%,10.80%,0.00%,6.20%,12.50%,9.70%,0.60%,3.80%,1.20%,7.50%,12.80%,9.10%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,16.60%,4.40%,5.70%,73.60%,59.50%,15.00%,51.20%,0.00%,2.90%,4.10%,2.30%,6.10%,8.00%,3.90%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Cumberland County, Maine","150,577","1,669","7,873","10,215","4,481","17,314","5,094","3,613","13,500","17,526","44,564","13,798","6,344","4,586",,3.90%
    Total,,,,,,,,,,,,,,,,
        Estimate,45.20%,31.90%,13.00%,39.20%,21.30%,12.70%,23.70%,68.90%,53.30%,61.90%,68.00%,27.90%,21.60%,46.00%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,16.90%,11.10%,0.00%,2.90%,1.20%,7.90%,6.50%,0.00%,0.30%,12.70%,21.20%,57.00%,39.40%,24.90%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,22.80%,0.00%,4.80%,13.50%,53.10%,62.20%,27.30%,23.00%,45.30%,20.30%,8.80%,11.70%,11.90%,27.80%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,7.40%,56.90%,78.70%,9.20%,5.50%,4.40%,3.90%,5.30%,0.00%,1.60%,0.80%,1.00%,14.50%,1.20%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,7.60%,0.00%,3.50%,35.20%,18.90%,12.80%,38.60%,2.70%,1.10%,3.50%,1.20%,2.40%,12.60%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Kennebec County, Maine","58,096",618,"3,701","5,383","1,165","7,807","2,706","1,816","2,423","5,116","15,365","3,660","3,097","5,239",,4.30%
